brand_name,price,MRP,discount_percent,ratings,number_of_ratings,pants_category
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,8999.0,14999.0,0.4,4.2,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1924.0,3499.0,0.45,3.9,79.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,3.9,113.0,Cargo Jeans
WROGN,1739.0,2999.0,0.42,3.7,42.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
WROGN,1567.0,2799.0,0.44,3.9,113.0,Cargo Jeans
WROGN,1739.0,2999.0,0.42,3.7,42.0,Cargo Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1574.0,3499.0,0.55,4.1,102.0,Regular Fit Jeans
WROGN,1455.0,2599.0,0.44,4.1,47.0,Loose Fit Jeans
U.S. Polo Assn. Denim Co.,1260.0,2799.0,0.54,4.0,109.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1674.0,2499.0,0.33,4.5,29.0,Regular Fit Jeans
United Colors of Benetton,1799.0,2999.0,0.4,4.2,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1399.0,2799.0,0.5,2.8,90.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1400.0,3999.0,0.64,5.0,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,679.0,1999.0,0.66,4.5,16.0,Regular Fit Jeans
Levis,2963.0,5699.0,0.48,4.5,16.0,Regular Fit Jeans
Roadster,571.0,1299.0,0.56,4.2,97.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
Roadster,571.0,1299.0,0.56,4.2,97.0,Regular Fit Jeans
United Colors of Benetton,2529.0,4599.0,0.45,4.0,36.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,3.9,114.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2276.0,3299.0,0.31,4.3,6.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2097.0,3495.0,0.4,4.1,45.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1829.0,2999.0,0.39,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1924.0,3499.0,0.45,4.4,47.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1644.0,3499.0,0.53,4.0,6.0,Regular Fit Jeans
Flying Machine,2519.0,3499.0,0.28,4.4,45.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2199.0,3999.0,0.45,4.9,9.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1469.0,3499.0,0.58,4.2,31.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1574.0,3499.0,0.55,4.4,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1727.0,2399.0,0.28,3.6,32.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1549.0,2499.0,0.38,4.5,49.0,Regular Fit Jeans
U.S. Polo Assn. Denim Co.,1344.0,2799.0,0.51,4.1,110.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1106.0,4099.0,0.73,4.1,54.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
V-Mart,472.0,499.0,0.05,4.8,17.0,Regular Fit Jeans
United Colors of Benetton,472.0,499.0,0.05,4.8,17.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2895.0,5790.0,0.5,4.4,18.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,549.0,1999.0,14.5,3.7,54.0,Regular Fit Jeans
U.S. Polo Assn. Denim Co.,1296.0,2699.0,0.51,4.0,123.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,17999.0,29999.0,0.4,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Flying Machine,1799.0,2499.0,0.28,4.2,79.0,Loose Fit Jeans
WROGN,2521.0,2599.0,0.03,4.3,55.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2249.0,4999.0,0.55,4.0,118.0,Regular Fit Jeans
SPYKAR,1479.0,3699.0,0.6,4.4,37.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2279.0,3799.0,0.4,4.0,63.0,Regular Fit Jeans
WROGN,1623.0,2799.0,0.42,4.2,46.0,Cargo Jeans
Levis,2474.0,3299.0,0.25,3.8,22.0,Baggy Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,7499.0,9999.0,0.25,3.9,20.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.3,53.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2024.0,4499.0,0.55,4.5,15.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.3,53.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,5999.0,9999.0,0.4,3.9,10.0,Regular Fit Jeans
WROGN,1449.0,2499.0,0.42,3.7,45.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2924.0,4499.0,0.35,4.0,63.0,Regular Fit Jeans
WROGN,1449.0,2499.0,0.42,3.7,45.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3499.0,4999.0,0.3,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3999.0,4999.0,10.0,4.7,7.0,Regular Fit Jeans
Mufti,1999.0,3999.0,0.5,4.7,6.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3199.0,6399.0,0.5,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3347.0,3599.0,0.07,3.7,72.0,Regular Fit Jeans
Roadster,1199.0,2999.0,0.6,4.2,42.0,Baggy Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3299.0,5999.0,0.45,4.8,8.0,Regular Fit Jeans
Roadster,1199.0,2999.0,0.6,4.2,42.0,Baggy Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2279.0,3799.0,0.4,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1977.0,4599.0,0.57,4.3,179.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1847.0,3299.0,0.44,4.2,71.0,Regular Fit Jeans
WROGN,1859.0,2999.0,0.38,4.3,21.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1832.0,3899.0,0.53,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1749.0,3499.0,0.5,4.5,15.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1735.0,2799.0,0.38,4.0,100.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1649.0,2999.0,0.45,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
WROGN,1595.0,2799.0,0.43,3.8,54.0,Cargo Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1589.0,2999.0,0.47,4.5,34.0,Regular Fit Jeans
WROGN,1595.0,2799.0,0.43,4.0,32.0,Cargo Jeans
WROGN,1567.0,2799.0,0.44,4.4,66.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1350.0,2699.0,0.49,4.0,172.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1479.0,3699.0,0.6,4.0,81.0,Regular Fit Jeans
WROGN,1455.0,2599.0,0.44,4.2,250.0,Cargo Jeans
WROGN,1449.0,2499.0,0.42,4.1,50.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
Roadster,1352.0,3299.0,0.59,4.0,17.0,Cargo Jeans
United Colors of Benetton,1484.0,3299.0,0.55,4.3,202.0,Regular Fit Jeans
Roadster,1409.0,2999.0,0.53,4.2,41.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,1409.0,2999.0,0.53,4.2,41.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1439.0,3999.0,0.64,4.0,28.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
United Colors of Benetton,2599.0,3999.0,0.35,4.2,42.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2094.0,3490.0,0.4,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1549.0,2499.0,0.38,4.4,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,499.0,929.0,4.3,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2899.0,5799.0,0.5,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
V-Mart,805.0,2599.0,0.69,3.1,35.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1639.0,3999.0,0.59,4.0,63.0,Regular Fit Jeans
Flying Machine,1649.0,2499.0,0.34,3.7,124.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1349.0,2699.0,0.5,4.6,5.0,Regular Fit Jeans
SPYKAR,1999.0,3999.0,0.5,3.1,35.0,Regular Fit Jeans
SPYKAR,1999.0,3999.0,0.5,4.2,42.0,Regular Fit Jeans
SPYKAR,1999.0,3999.0,0.5,4.2,42.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2749.0,5499.0,0.5,4.0,63.0,Regular Fit Jeans
SPYKAR,2149.0,4299.0,0.5,3.9,31.0,Regular Fit Jeans
SPYKAR,2099.0,4199.0,0.5,3.8,22.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
SPYKAR,1999.0,3999.0,0.5,4.6,5.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2149.0,4299.0,0.5,4.0,63.0,Regular Fit Jeans
SPYKAR,2149.0,4299.0,0.5,4.0,63.0,Regular Fit Jeans
SPYKAR,2099.0,4199.0,0.5,3.8,22.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3599.0,5999.0,0.4,3.3,7.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2199.0,3999.0,0.45,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1619.0,3599.0,0.55,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2309.0,3299.0,0.3,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1609.0,2299.0,0.3,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2099.0,2999.0,0.3,4.2,9.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1599.0,3999.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
United Colors of Benetton,1949.0,2999.0,0.35,3.7,6.0,Regular Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1567.0,3199.0,0.51,3.0,13.0,Regular Fit Jeans
Roadster,1385.0,3299.0,0.58,3.6,13.0,Cargo Jeans
United Colors of Benetton,2274.0,3499.0,0.35,3.6,13.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1935.0,4299.0,0.54,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2177.0,3299.0,0.34,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2659.0,3799.0,0.3,4.0,63.0,Regular Fit Jeans
Roadster,987.0,2599.0,0.62,3.8,57.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2039.0,5099.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1559.0,3899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1699.0,4299.0,26.0,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1719.0,4299.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1409.0,2999.0,0.53,4.4,69.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2399.0,3199.0,0.25,4.6,85.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.0,78.0,Loose Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1763.0,2799.0,0.37,4.1,41.0,Cargo Jeans
United Colors of Benetton,1763.0,2799.0,0.37,4.1,41.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.2,59.0,Cargo Jeans
WROGN,1735.0,2799.0,0.38,3.8,75.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
WROGN,1763.0,2799.0,0.37,4.1,41.0,Cargo Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1595.0,1899.0,0.16,4.0,85.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.2,59.0,Cargo Jeans
WROGN,1735.0,2799.0,0.38,3.8,75.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2279.0,5699.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1590.0,4299.0,0.63,3.3,16.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1539.0,2799.0,0.45,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2749.0,5499.0,0.5,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1549.0,2499.0,0.38,4.3,88.0,Regular Fit Jeans
WROGN,1474.0,2499.0,0.41,3.9,45.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.3,48.0,Cargo Jeans
United Colors of Benetton,1455.0,2599.0,0.44,4.1,58.0,Regular Fit Jeans
WROGN,1567.0,2799.0,0.44,4.2,70.0,Cargo Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1719.0,3999.0,0.57,4.1,26.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1735.0,2799.0,0.38,4.4,11.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1559.0,3999.0,0.61,4.0,15.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,4499.0,8999.0,0.5,4.2,59.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2279.0,3799.0,0.4,3.9,13.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1999.0,3999.0,0.5,3.6,5.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2199.0,3999.0,0.45,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2020.0,4299.0,0.53,4.2,21.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1559.0,2399.0,0.35,3.7,13.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,2379.0,2799.0,0.15,4.0,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1567.0,2799.0,0.44,3.9,62.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,1759.0,3199.0,0.45,3.6,63.0,Regular Fit Jeans
WROGN,1374.0,2499.0,0.45,4.2,57.0,Loose Fit Jeans
Roadster,759.0,1899.0,0.6,4.0,63.0,Regular Fit Jeans
United Colors of Benetton,3068.0,3299.0,0.07,4.1,78.0,Regular Fit Jeans
